"@P0 IMADSP.U32.S16H0.S32 R0, R0, -0x80000, R0",0x35e0000000000000
"@P0 IMADSP.U32.S16H0.S16H0 R0, R0, -0x80000, R0",0x35f0000000000000
"@P0 XMAD R0, R0, 0x0, R0",0x3600000000000000
"@P0 XMAD.CBCC R0, R0, 0x0, R0",0x3610000000000000
"@P0 XMAD R0, R0.H1, 0x0, R0",0x3620000000000000
"@P0 XMAD.CBCC R0, R0.H1, 0x0, R0",0x3630000000000000
"@P0 ICMP.F.U32 R0, R0, 0x0, R0",0x3640000000000000
"@P0 ISET.F.U32.AND R0, R0, 0x0, P0",0x3650000000000000
"@P0 ISETP.F.U32.AND P0, P0, R0, 0x0, P0",0x3660000000000000
"@P0 DFMA R0, R0, 0, R0",0x3670000000000000
"@P0 DSETP.F.AND P0, P0, R0, 0, P0",0x3680000000000000
invalid,0x3690000000000000
"@P0 FCMP.F R0, R0, 0, R0",0x36a0000000000000
"@P0 FSETP.F.AND P0, P0, R0, 0, P0",0x36b0000000000000
"@P0 PRMT R0, R0, 0x0, R0",0x36c0000000000000
"@P0 LEA P0, R0, R0, 0x0",0x36d0000000000000
invalid,0x36e0000000000000
"@P0 BFI R0, R0, 0x0, R0",0x36f0000000000000
"@P0 XMAD R0, R0, 0x0, R0",0x3700000000000000
"@P0 XMAD.CBCC R0, R0, 0x0, R0",0x3710000000000000
"@P0 XMAD R0, R0.H1, 0x0, R0",0x3720000000000000
"@P0 XMAD.CBCC R0, R0.H1, 0x0, R0",0x3730000000000000
"@P0 ICMP.F.U32 R0, R0, -0x80000, R0",0x3740000000000000
"@P0 ISET.F.U32.AND R0, R0, -0x80000, P0",0x3750000000000000
"@P0 ISETP.F.U32.AND P0, P0, R0, -0x80000, P0",0x3760000000000000
"@P0 DFMA R0, R0, -0.0 , R0",0x3770000000000000
"@P0 DSETP.F.AND P0, P0, R0, -0.0 , P0",0x3780000000000000
invalid,0x3790000000000000
"@P0 FCMP.F R0, R0, -0.0 , R0",0x37a0000000000000
"@P0 FSETP.F.AND P0, P0, R0, -0.0 , P0",0x37b0000000000000
"@P0 PRMT R0, R0, -0x80000, R0",0x37c0000000000000
"@P0 LEA P0, R0, R0, -0x80000",0x37d0000000000000
invalid,0x37e0000000000000
"@P0 BFI R0, R0, -0x80000, R0",0x37f0000000000000
"@P0 BFE.U32 R0, R0, 0x0",0x3800000000000000
"@P0 IADD R0, R0, 0x0",0x3810000000000000
"@P0 IMNMX.U32 R0, R0, 0x0, P0",0x3820000000000000
"@P0 FLO.U32 R0, 0x0",0x3830000000000000
"@P0 LOP.AND P0, R0, R0, 0x0",0x3840000000000000
"@P0 DMNMX R0, R0, 0, P0",0x3850000000000000
"@P0 FMNMX R0, R0, 0, P0",0x3860000000000000
"@P0 DADD R0, R0, 0",0x3870000000000000
"@P0 DMUL R0, R0, 0",0x3880000000000000
"@P0 RRO.SINCOS R0, 0",0x3890000000000000
"@P0 SEL R0, R0, 0x0, P0",0x38a0000000000000
"@P0 F2I.INVALID0.INVALIDFPSRC0 R0, 0",0x38b0000000000000
"@P0 IADD3 R0, R0, 0x0, R0",0x38c0000000000000
invalid,0x38d0000000000000
"@P0 I2I.U8.U8 R0, 0x0",0x38e0000000000000
"@P0 R2P PR, R0, 0x0",0x38f0000000000000
"@P0 BFE.U32 R0, R0, -0x80000",0x3900000000000000
"@P0 IADD R0, R0, -0x80000",0x3910000000000000
"@P0 IMNMX.U32 R0, R0, -0x80000, P0",0x3920000000000000
"@P0 FLO.U32 R0, -0x80000",0x3930000000000000
"@P0 LOP.AND P0, R0, R0, -0x80000",0x3940000000000000
"@P0 DMNMX R0, R0, -0.0 , P0",0x3950000000000000
"@P0 FMNMX R0, R0, -0.0 , P0",0x3960000000000000
"@P0 DADD R0, R0, -0.0",0x3970000000000000
"@P0 DMUL R0, R0, -0.0",0x3980000000000000
"@P0 RRO.SINCOS R0, -0.0",0x3990000000000000
"@P0 SEL R0, R0, -0x80000, P0",0x39a0000000000000
"@P0 F2I.INVALID0.INVALIDFPSRC0 R0, -0.0",0x39b0000000000000
"@P0 IADD3 R0, R0, 0x80000, R0",0x39c0000000000000
invalid,0x39d0000000000000
"@P0 I2I.U8.U8 R0, -0x80000",0x39e0000000000000
"@P0 R2P PR, R0, 0x80000",0x39f0000000000000
"@P0 VMNMX.UD.U8.U16.MRG_16H R0, R0, 0x0, R0",0x3a00000000000000
"@P0 VMNMX.UD.U8.U16.MRG_8B0 R0, R0, 0x0, R0",0x3a10000000000000
"@P0 VMNMX.UD.U8.U16.ACC R0, R0, 0x0, R0",0x3a20000000000000
"@P0 VMNMX.UD.U8.U16.MAX R0, R0, 0x0, R0",0x3a30000000000000
"@P0 VMNMX.U8.U16.MRG_16H R0, R0, 0x0, R0",0x3a40000000000000
"@P0 VMNMX.U8.U16.MRG_8B0 R0, R0, 0x0, R0",0x3a50000000000000
"@P0 VMNMX.U8.U16.ACC R0, R0, 0x0, R0",0x3a60000000000000
"@P0 VMNMX.U8.U16.MAX R0, R0, 0x0, R0",0x3a70000000000000
"@P0 VMNMX.UD.U8.U16.SAT.MRG_16H R0, R0, 0x0, R0",0x3a80000000000000
"@P0 VMNMX.UD.U8.U16.SAT.MRG_8B0 R0, R0, 0x0, R0",0x3a90000000000000
"@P0 VMNMX.UD.U8.U16.SAT.ACC R0, R0, 0x0, R0",0x3aa0000000000000
"@P0 VMNMX.UD.U8.U16.SAT.MAX R0, R0, 0x0, R0",0x3ab0000000000000
"@P0 VMNMX.U8.U16.SAT.MRG_16H R0, R0, 0x0, R0",0x3ac0000000000000
"@P0 VMNMX.U8.U16.SAT.MRG_8B0 R0, R0, 0x0, R0",0x3ad0000000000000
"@P0 VMNMX.U8.U16.SAT.ACC R0, R0, 0x0, R0",0x3ae0000000000000
"@P0 VMNMX.U8.U16.SAT.MAX R0, R0, 0x0, R0",0x3af0000000000000
"@P0 VMNMX.UD.U8.U16.MX.MRG_16H R0, R0, 0x0, R0",0x3b00000000000000
"@P0 VMNMX.UD.U8.U16.MX.MRG_8B0 R0, R0, 0x0, R0",0x3b10000000000000
"@P0 VMNMX.UD.U8.U16.MX.ACC R0, R0, 0x0, R0",0x3b20000000000000
"@P0 VMNMX.UD.U8.U16.MX.MAX R0, R0, 0x0, R0",0x3b30000000000000
"@P0 VMNMX.U8.U16.MX.MRG_16H R0, R0, 0x0, R0",0x3b40000000000000
"@P0 VMNMX.U8.U16.MX.MRG_8B0 R0, R0, 0x0, R0",0x3b50000000000000
"@P0 VMNMX.U8.U16.MX.ACC R0, R0, 0x0, R0",0x3b60000000000000
"@P0 VMNMX.U8.U16.MX.MAX R0, R0, 0x0, R0",0x3b70000000000000
"@P0 VMNMX.UD.U8.U16.MX.SAT.MRG_16H R0, R0, 0x0, R0",0x3b80000000000000
"@P0 VMNMX.UD.U8.U16.MX.SAT.MRG_8B0 R0, R0, 0x0, R0",0x3b90000000000000
"@P0 VMNMX.UD.U8.U16.MX.SAT.ACC R0, R0, 0x0, R0",0x3ba0000000000000
"@P0 VMNMX.UD.U8.U16.MX.SAT.MAX R0, R0, 0x0, R0",0x3bb0000000000000
"@P0 VMNMX.U8.U16.MX.SAT.MRG_16H R0, R0, 0x0, R0",0x3bc0000000000000
"@P0 VMNMX.U8.U16.MX.SAT.MRG_8B0 R0, R0, 0x0, R0",0x3bd0000000000000
"@P0 VMNMX.U8.U16.MX.SAT.ACC R0, R0, 0x0, R0",0x3be0000000000000
"@P0 VMNMX.U8.U16.MX.SAT.MAX R0, R0, 0x0, R0",0x3bf0000000000000
"@P0 LOP3.LUT R0, R0, 0x0, R0, 0x0",0x3c00000000000000
"@P0 LOP3.LUT R0, R0, 0x0, R0, 0x10",0x3c10000000000000
"@P0 LOP3.LUT R0, R0, 0x0, R0, 0x20",0x3c20000000000000
"@P0 LOP3.LUT R0, R0, 0x0, R0, 0x30",0x3c30000000000000
"@P0 LOP3.LUT R0, R0, 0x0, R0, 0x40",0x3c40000000000000
"@P0 LOP3.LUT R0, R0, 0x0, R0, 0x50",0x3c50000000000000
"@P0 LOP3.LUT R0, R0, 0x0, R0, 0x60",0x3c60000000000000
"@P0 LOP3.LUT R0, R0, 0x0, R0, 0x70",0x3c70000000000000
"@P0 LOP3.LUT R0, R0, 0x0, R0, 0x80",0x3c80000000000000
"@P0 LOP3.LUT R0, R0, 0x0, R0, 0x90",0x3c90000000000000
"@P0 LOP3.LUT R0, R0, 0x0, R0, 0xa0",0x3ca0000000000000
"@P0 LOP3.LUT R0, R0, 0x0, R0, 0xb0",0x3cb0000000000000
"@P0 LOP3.LUT R0, R0, 0x0, R0, 0xc0",0x3cc0000000000000
"@P0 LOP3.LUT R0, R0, 0x0, R0, 0xd0",0x3cd0000000000000
"@P0 LOP3.LUT R0, R0, 0x0, R0, 0xe0",0x3ce0000000000000
"@P0 LOP3.LUT R0, R0, 0x0, R0, 0xf0",0x3cf0000000000000
"@P0 LOP3.LUT R0, R0, -0x80000, R0, 0x0",0x3d00000000000000
"@P0 LOP3.LUT R0, R0, -0x80000, R0, 0x10",0x3d10000000000000
"@P0 LOP3.LUT R0, R0, -0x80000, R0, 0x20",0x3d20000000000000
"@P0 LOP3.LUT R0, R0, -0x80000, R0, 0x30",0x3d30000000000000
"@P0 LOP3.LUT R0, R0, -0x80000, R0, 0x40",0x3d40000000000000
"@P0 LOP3.LUT R0, R0, -0x80000, R0, 0x50",0x3d50000000000000
"@P0 LOP3.LUT R0, R0, -0x80000, R0, 0x60",0x3d60000000000000
"@P0 LOP3.LUT R0, R0, -0x80000, R0, 0x70",0x3d70000000000000
"@P0 LOP3.LUT R0, R0, -0x80000, R0, 0x80",0x3d80000000000000
"@P0 LOP3.LUT R0, R0, -0x80000, R0, 0x90",0x3d90000000000000
"@P0 LOP3.LUT R0, R0, -0x80000, R0, 0xa0",0x3da0000000000000
"@P0 LOP3.LUT R0, R0, -0x80000, R0, 0xb0",0x3db0000000000000
"@P0 LOP3.LUT R0, R0, -0x80000, R0, 0xc0",0x3dc0000000000000
"@P0 LOP3.LUT R0, R0, -0x80000, R0, 0xd0",0x3dd0000000000000
"@P0 LOP3.LUT R0, R0, -0x80000, R0, 0xe0",0x3de0000000000000
"@P0 LOP3.LUT R0, R0, -0x80000, R0, 0xf0",0x3df0000000000000
"@P0 LOP3.LUT.X R0, R0, 0x0, R0, 0x0",0x3e00000000000000
"@P0 LOP3.LUT.X R0, R0, 0x0, R0, 0x10",0x3e10000000000000
"@P0 LOP3.LUT.X R0, R0, 0x0, R0, 0x20",0x3e20000000000000
"@P0 LOP3.LUT.X R0, R0, 0x0, R0, 0x30",0x3e30000000000000
"@P0 LOP3.LUT.X R0, R0, 0x0, R0, 0x40",0x3e40000000000000
"@P0 LOP3.LUT.X R0, R0, 0x0, R0, 0x50",0x3e50000000000000
"@P0 LOP3.LUT.X R0, R0, 0x0, R0, 0x60",0x3e60000000000000
"@P0 LOP3.LUT.X R0, R0, 0x0, R0, 0x70",0x3e70000000000000
"@P0 LOP3.LUT.X R0, R0, 0x0, R0, 0x80",0x3e80000000000000
"@P0 LOP3.LUT.X R0, R0, 0x0, R0, 0x90",0x3e90000000000000
"@P0 LOP3.LUT.X R0, R0, 0x0, R0, 0xa0",0x3ea0000000000000
"@P0 LOP3.LUT.X R0, R0, 0x0, R0, 0xb0",0x3eb0000000000000
"@P0 LOP3.LUT.X R0, R0, 0x0, R0, 0xc0",0x3ec0000000000000
"@P0 LOP3.LUT.X R0, R0, 0x0, R0, 0xd0",0x3ed0000000000000
"@P0 LOP3.LUT.X R0, R0, 0x0, R0, 0xe0",0x3ee0000000000000
"@P0 LOP3.LUT.X R0, R0, 0x0, R0, 0xf0",0x3ef0000000000000
"@P0 LOP3.LUT.X R0, R0, -0x80000, R0, 0x0",0x3f00000000000000
"@P0 LOP3.LUT.X R0, R0, -0x80000, R0, 0x10",0x3f10000000000000
"@P0 LOP3.LUT.X R0, R0, -0x80000, R0, 0x20",0x3f20000000000000
"@P0 LOP3.LUT.X R0, R0, -0x80000, R0, 0x30",0x3f30000000000000
"@P0 LOP3.LUT.X R0, R0, -0x80000, R0, 0x40",0x3f40000000000000
"@P0 LOP3.LUT.X R0, R0, -0x80000, R0, 0x50",0x3f50000000000000
"@P0 LOP3.LUT.X R0, R0, -0x80000, R0, 0x60",0x3f60000000000000
"@P0 LOP3.LUT.X R0, R0, -0x80000, R0, 0x70",0x3f70000000000000
"@P0 LOP3.LUT.X R0, R0, -0x80000, R0, 0x80",0x3f80000000000000
"@P0 LOP3.LUT.X R0, R0, -0x80000, R0, 0x90",0x3f90000000000000
"@P0 LOP3.LUT.X R0, R0, -0x80000, R0, 0xa0",0x3fa0000000000000
"@P0 LOP3.LUT.X R0, R0, -0x80000, R0, 0xb0",0x3fb0000000000000
"@P0 LOP3.LUT.X R0, R0, -0x80000, R0, 0xc0",0x3fc0000000000000
"@P0 LOP3.LUT.X R0, R0, -0x80000, R0, 0xd0",0x3fd0000000000000
"@P0 LOP3.LUT.X R0, R0, -0x80000, R0, 0xe0",0x3fe0000000000000
"@P0 LOP3.LUT.X R0, R0, -0x80000, R0, 0xf0",0x3ff0000000000000
"@P0 VSET.F.U8.U16.MRG_16H R0, R0, 0x0, R0",0x4000000000000000
"@P0 VSET.F.U8.U16.MRG_8B0 R0, R0, 0x0, R0",0x4010000000000000
"@P0 VSET.F.U8.U16.ACC R0, R0, 0x0, R0",0x4020000000000000
"@P0 VSET.F.U8.U16.MAX R0, R0, 0x0, R0",0x4030000000000000
"@P0 VSET.LT.U8.U16.MRG_16H R0, R0, 0x0, R0",0x4040000000000000
"@P0 VSET.LT.U8.U16.MRG_8B0 R0, R0, 0x0, R0",0x4050000000000000
"@P0 VSET.LT.U8.U16.ACC R0, R0, 0x0, R0",0x4060000000000000
"@P0 VSET.LT.U8.U16.MAX R0, R0, 0x0, R0",0x4070000000000000
"@P0 VSET.EQ.U8.U16.MRG_16H R0, R0, 0x0, R0",0x4080000000000000
"@P0 VSET.EQ.U8.U16.MRG_8B0 R0, R0, 0x0, R0",0x4090000000000000
"@P0 VSET.EQ.U8.U16.ACC R0, R0, 0x0, R0",0x40a0000000000000
"@P0 VSET.EQ.U8.U16.MAX R0, R0, 0x0, R0",0x40b0000000000000
"@P0 VSET.LE.U8.U16.MRG_16H R0, R0, 0x0, R0",0x40c0000000000000
"@P0 VSET.LE.U8.U16.MRG_8B0 R0, R0, 0x0, R0",0x40d0000000000000
"@P0 VSET.LE.U8.U16.ACC R0, R0, 0x0, R0",0x40e0000000000000
"@P0 VSET.LE.U8.U16.MAX R0, R0, 0x0, R0",0x40f0000000000000
"@P0 VSET.GT.U8.U16.MRG_16H R0, R0, 0x0, R0",0x4100000000000000
"@P0 VSET.GT.U8.U16.MRG_8B0 R0, R0, 0x0, R0",0x4110000000000000
"@P0 VSET.GT.U8.U16.ACC R0, R0, 0x0, R0",0x4120000000000000
"@P0 VSET.GT.U8.U16.MAX R0, R0, 0x0, R0",0x4130000000000000
"@P0 VSET.NE.U8.U16.MRG_16H R0, R0, 0x0, R0",0x4140000000000000
"@P0 VSET.NE.U8.U16.MRG_8B0 R0, R0, 0x0, R0",0x4150000000000000
"@P0 VSET.NE.U8.U16.ACC R0, R0, 0x0, R0",0x4160000000000000
"@P0 VSET.NE.U8.U16.MAX R0, R0, 0x0, R0",0x4170000000000000
"@P0 VSET.GE.U8.U16.MRG_16H R0, R0, 0x0, R0",0x4180000000000000
"@P0 VSET.GE.U8.U16.MRG_8B0 R0, R0, 0x0, R0",0x4190000000000000
"@P0 VSET.GE.U8.U16.ACC R0, R0, 0x0, R0",0x41a0000000000000
"@P0 VSET.GE.U8.U16.MAX R0, R0, 0x0, R0",0x41b0000000000000
"@P0 VSET.T.U8.U16.MRG_16H R0, R0, 0x0, R0",0x41c0000000000000
"@P0 VSET.T.U8.U16.MRG_8B0 R0, R0, 0x0, R0",0x41d0000000000000
"@P0 VSET.T.U8.U16.ACC R0, R0, 0x0, R0",0x41e0000000000000
"@P0 VSET.T.U8.U16.MAX R0, R0, 0x0, R0",0x41f0000000000000
invalid,0x4200000000000000
invalid,0x4210000000000000
invalid,0x4220000000000000
invalid,0x4230000000000000
invalid,0x4240000000000000
invalid,0x4250000000000000
invalid,0x4260000000000000
invalid,0x4270000000000000
invalid,0x4280000000000000
invalid,0x4290000000000000
invalid,0x42a0000000000000
invalid,0x42b0000000000000
invalid,0x42c0000000000000
invalid,0x42d0000000000000
invalid,0x42e0000000000000
invalid,0x42f0000000000000
invalid,0x4300000000000000
invalid,0x4310000000000000
invalid,0x4320000000000000
invalid,0x4330000000000000
invalid,0x4340000000000000
invalid,0x4350000000000000
invalid,0x4360000000000000
invalid,0x4370000000000000
invalid,0x4380000000000000
invalid,0x4390000000000000
invalid,0x43a0000000000000
invalid,0x43b0000000000000
invalid,0x43c0000000000000
invalid,0x43d0000000000000
invalid,0x43e0000000000000
invalid,0x43f0000000000000
invalid,0x4400000000000000
invalid,0x4410000000000000
invalid,0x4420000000000000
invalid,0x4430000000000000
invalid,0x4440000000000000
invalid,0x4450000000000000
invalid,0x4460000000000000
invalid,0x4470000000000000
invalid,0x4480000000000000
invalid,0x4490000000000000
invalid,0x44a0000000000000
invalid,0x44b0000000000000
invalid,0x44c0000000000000
invalid,0x44d0000000000000
invalid,0x44e0000000000000
invalid,0x44f0000000000000
invalid,0x4500000000000000
invalid,0x4510000000000000
invalid,0x4520000000000000
invalid,0x4530000000000000
invalid,0x4540000000000000
invalid,0x4550000000000000
invalid,0x4560000000000000
invalid,0x4570000000000000
invalid,0x4580000000000000
invalid,0x4590000000000000
invalid,0x45a0000000000000
invalid,0x45b0000000000000
invalid,0x45c0000000000000
invalid,0x45d0000000000000
invalid,0x45e0000000000000
invalid,0x45f0000000000000
invalid,0x4600000000000000
invalid,0x4610000000000000
invalid,0x4620000000000000
invalid,0x4630000000000000
invalid,0x4640000000000000
invalid,0x4650000000000000
invalid,0x4660000000000000
invalid,0x4670000000000000
invalid,0x4680000000000000
invalid,0x4690000000000000
invalid,0x46a0000000000000
invalid,0x46b0000000000000
invalid,0x46c0000000000000
invalid,0x46d0000000000000
invalid,0x46e0000000000000
invalid,0x46f0000000000000
invalid,0x4700000000000000
invalid,0x4710000000000000
invalid,0x4720000000000000
invalid,0x4730000000000000
invalid,0x4740000000000000
invalid,0x4750000000000000
invalid,0x4760000000000000
invalid,0x4770000000000000
invalid,0x4780000000000000
invalid,0x4790000000000000
invalid,0x47a0000000000000
invalid,0x47b0000000000000
invalid,0x47c0000000000000
invalid,0x47d0000000000000
invalid,0x47e0000000000000
invalid,0x47f0000000000000
"@P0 FSET.F.AND R0, R0, c[0x0][0x0], P0",0x4800000000000000
"@P0 FSET.BF.F.AND R0, R0, c[0x0][0x0], P0",0x4810000000000000
"@P0 FSET.F.AND R0, R0, -c[0x0][0x0], P0",0x4820000000000000
"@P0 FSET.BF.F.AND R0, R0, -c[0x0][0x0], P0",0x4830000000000000
"@P0 FSET.F.AND R0, |R0|, c[0x0][0x0], P0",0x4840000000000000
"@P0 FSET.BF.F.AND R0, |R0|, c[0x0][0x0], P0",0x4850000000000000
"@P0 FSET.F.AND R0, |R0|, -c[0x0][0x0], P0",0x4860000000000000
"@P0 FSET.BF.F.AND R0, |R0|, -c[0x0][0x0], P0",0x4870000000000000
"@P0 FSET.F.FTZ.AND R0, R0, c[0x0][0x0], P0",0x4880000000000000
"@P0 FSET.BF.F.FTZ.AND R0, R0, c[0x0][0x0], P0",0x4890000000000000
"@P0 FSET.F.FTZ.AND R0, R0, -c[0x0][0x0], P0",0x48a0000000000000
"@P0 FSET.BF.F.FTZ.AND R0, R0, -c[0x0][0x0], P0",0x48b0000000000000
"@P0 FSET.F.FTZ.AND R0, |R0|, c[0x0][0x0], P0",0x48c0000000000000
"@P0 FSET.BF.F.FTZ.AND R0, |R0|, c[0x0][0x0], P0",0x48d0000000000000
"@P0 FSET.F.FTZ.AND R0, |R0|, -c[0x0][0x0], P0",0x48e0000000000000
"@P0 FSET.BF.F.FTZ.AND R0, |R0|, -c[0x0][0x0], P0",0x48f0000000000000
"@P0 DSET.F.AND R0, R0, c[0x0][0x0], P0",0x4900000000000000
"@P0 DSET.BF.F.AND R0, R0, c[0x0][0x0], P0",0x4910000000000000
"@P0 DSET.F.AND R0, R0, -c[0x0][0x0], P0",0x4920000000000000
"@P0 DSET.BF.F.AND R0, R0, -c[0x0][0x0], P0",0x4930000000000000
"@P0 DSET.F.AND R0, |R0|, c[0x0][0x0], P0",0x4940000000000000
"@P0 DSET.BF.F.AND R0, |R0|, c[0x0][0x0], P0",0x4950000000000000
"@P0 DSET.F.AND R0, |R0|, -c[0x0][0x0], P0",0x4960000000000000
"@P0 DSET.BF.F.AND R0, |R0|, -c[0x0][0x0], P0",0x4970000000000000
"@P0 FFMA R0, R0, c[0x0][0x0], R0",0x4980000000000000
"@P0 FFMA.RP R0, R0, c[0x0][0x0], R0",0x4990000000000000
"@P0 FFMA.FTZ R0, R0, c[0x0][0x0], R0",0x49a0000000000000
"@P0 FFMA.FTZ.RP R0, R0, c[0x0][0x0], R0",0x49b0000000000000
"@P0 FFMA.FMZ R0, R0, c[0x0][0x0], R0",0x49c0000000000000
"@P0 FFMA.FMZ.RP R0, R0, c[0x0][0x0], R0",0x49d0000000000000
"@P0 FFMA.INVALIDFMZ3 R0, R0, c[0x0][0x0], R0",0x49e0000000000000
"@P0 FFMA.INVALIDFMZ3.RP R0, R0, c[0x0][0x0], R0",0x49f0000000000000
"@P0 IMAD.U32.U32 R0, R0, c[0x0][0x0], R0",0x4a00000000000000
"@P0 IMAD.U32.U32 R0, -R0, c[0x0][0x0], R0",0x4a10000000000000
"@P0 IMAD.U32.S32 R0, R0, c[0x0][0x0], R0",0x4a20000000000000
"@P0 IMAD.U32.S32 R0, -R0, c[0x0][0x0], R0",0x4a30000000000000
"@P0 IMAD.U32.U32.HI R0, R0, c[0x0][0x0], R0",0x4a40000000000000
"@P0 IMAD.U32.U32.HI R0, -R0, c[0x0][0x0], R0",0x4a50000000000000
"@P0 IMAD.U32.S32.HI R0, R0, c[0x0][0x0], R0",0x4a60000000000000
"@P0 IMAD.U32.S32.HI R0, -R0, c[0x0][0x0], R0",0x4a70000000000000
"@P0 IMADSP.U32.U24.U32 R0, R0, c[0x0][0x0], R0",0x4a80000000000000
"@P0 IMADSP.U32.U24.U16H0 R0, R0, c[0x0][0x0], R0",0x4a90000000000000
"@P0 IMADSP.U32.S24.S32 R0, R0, c[0x0][0x0], R0",0x4aa0000000000000
"@P0 IMADSP.U32.S24.S16H0 R0, R0, c[0x0][0x0], R0",0x4ab0000000000000
"@P0 IMADSP.U32.U16H0.U32 R0, R0, c[0x0][0x0], R0",0x4ac0000000000000
"@P0 IMADSP.U32.U16H0.U16H0 R0, R0, c[0x0][0x0], R0",0x4ad0000000000000
"@P0 IMADSP.U32.S16H0.S32 R0, R0, c[0x0][0x0], R0",0x4ae0000000000000
"@P0 IMADSP.U32.S16H0.S16H0 R0, R0, c[0x0][0x0], R0",0x4af0000000000000
invalid,0x4b00000000000000
invalid,0x4b10000000000000
invalid,0x4b20000000000000
invalid,0x4b30000000000000
"@P0 ICMP.F.U32 R0, R0, c[0x0][0x0], R0",0x4b40000000000000
"@P0 ISET.F.U32.AND R0, R0, c[0x0][0x0], P0",0x4b50000000000000
"@P0 ISETP.F.U32.AND P0, P0, R0, c[0x0][0x0], P0",0x4b60000000000000
"@P0 DFMA R0, R0, c[0x0][0x0], R0",0x4b70000000000000
"@P0 DSETP.F.AND P0, P0, R0, c[0x0][0x0], P0",0x4b80000000000000
invalid,0x4b90000000000000
"@P0 FCMP.F R0, R0, c[0x0][0x0], R0",0x4ba0000000000000
"@P0 FSETP.F.AND P0, P0, R0, c[0x0][0x0], P0",0x4bb0000000000000
"@P0 PRMT R0, R0, c[0x0][0x0], R0",0x4bc0000000000000
"@P0 LEA P0, R0, R0, c[0x0][0x0]",0x4bd0000000000000
invalid,0x4be0000000000000
"@P0 BFI R0, R0, c[0x0][0x0], R0",0x4bf0000000000000
"@P0 BFE.U32 R0, R0, c[0x0][0x0]",0x4c00000000000000
"@P0 IADD R0, R0, c[0x0][0x0]",0x4c10000000000000
"@P0 IMNMX.U32 R0, R0, c[0x0][0x0], P0",0x4c20000000000000
"@P0 FLO.U32 R0, c[0x0][0x0]",0x4c30000000000000
"@P0 LOP.AND P0, R0, R0, c[0x0][0x0]",0x4c40000000000000
"@P0 DMNMX R0, R0, c[0x0][0x0], P0",0x4c50000000000000
"@P0 FMNMX R0, R0, c[0x0][0x0], P0",0x4c60000000000000
"@P0 DADD R0, R0, c[0x0][0x0]",0x4c70000000000000
"@P0 DMUL R0, R0, c[0x0][0x0]",0x4c80000000000000
"@P0 RRO.SINCOS R0, c[0x0][0x0]",0x4c90000000000000
"@P0 SEL R0, R0, c[0x0][0x0], P0",0x4ca0000000000000
"@P0 F2I.INVALID0.INVALIDFPSRC0 R0, c[0x0] [0x0]",0x4cb0000000000000
"@P0 IADD3 R0, R0, c[0x0][0x0], R0",0x4cc0000000000000
invalid,0x4cd0000000000000
"@P0 I2I.U8.U8 R0, c[0x0] [0x0]",0x4ce0000000000000
"@P0 R2P PR, R0, c[0x0][0x0]",0x4cf0000000000000
invalid,0x4d00000000000000
invalid,0x4d10000000000000
invalid,0x4d20000000000000
invalid,0x4d30000000000000
invalid,0x4d40000000000000
invalid,0x4d50000000000000
invalid,0x4d60000000000000
invalid,0x4d70000000000000
invalid,0x4d80000000000000
invalid,0x4d90000000000000
invalid,0x4da0000000000000
invalid,0x4db0000000000000
invalid,0x4dc0000000000000
invalid,0x4dd0000000000000
invalid,0x4de0000000000000
invalid,0x4df0000000000000
"@P0 XMAD R0, R0, c[0x0] [0x0], R0",0x4e00000000000000
"@P0 XMAD R0, R0, c[0x0] [0x0].H1, R0",0x4e10000000000000
"@P0 XMAD R0, R0.H1, c[0x0] [0x0], R0",0x4e20000000000000
"@P0 XMAD R0, R0.H1, c[0x0] [0x0].H1, R0",0x4e30000000000000
"@P0 XMAD.X R0, R0, c[0x0] [0x0], R0",0x4e40000000000000
"@P0 XMAD.X R0, R0, c[0x0] [0x0].H1, R0",0x4e50000000000000
"@P0 XMAD.X R0, R0.H1, c[0x0] [0x0], R0",0x4e60000000000000
"@P0 XMAD.X R0, R0.H1, c[0x0] [0x0].H1, R0",0x4e70000000000000
"@P0 XMAD.PSL R0, R0, c[0x0] [0x0], R0",0x4e80000000000000
"@P0 XMAD.PSL R0, R0, c[0x0] [0x0].H1, R0",0x4e90000000000000
"@P0 XMAD.PSL R0, R0.H1, c[0x0] [0x0], R0",0x4ea0000000000000
"@P0 XMAD.PSL R0, R0.H1, c[0x0] [0x0].H1, R0",0x4eb0000000000000
"@P0 XMAD.PSL.X R0, R0, c[0x0] [0x0], R0",0x4ec0000000000000
"@P0 XMAD.PSL.X R0, R0, c[0x0] [0x0].H1, R0",0x4ed0000000000000
"@P0 XMAD.PSL.X R0, R0.H1, c[0x0] [0x0], R0",0x4ee0000000000000
"@P0 XMAD.PSL.X R0, R0.H1, c[0x0] [0x0].H1, R0",0x4ef0000000000000
"@P0 XMAD.MRG R0, R0, c[0x0] [0x0], R0",0x4f00000000000000
"@P0 XMAD.MRG R0, R0, c[0x0] [0x0].H1, R0",0x4f10000000000000
"@P0 XMAD.MRG R0, R0.H1, c[0x0] [0x0], R0",0x4f20000000000000
"@P0 XMAD.MRG R0, R0.H1, c[0x0] [0x0].H1, R0",0x4f30000000000000
"@P0 XMAD.MRG.X R0, R0, c[0x0] [0x0], R0",0x4f40000000000000
"@P0 XMAD.MRG.X R0, R0, c[0x0] [0x0].H1, R0",0x4f50000000000000
